0.44088159757491796 0.3219268253788844 8
0.7038742234892192 0.39124396426839525 8
0.9013529015316 0.5530298858321003 8
0.5840068208474575 0.5272071287557651 8
0.38793965317377865 0.21553973708488505 8
0.03056433774299705 0.7257870116884844 8
0.5424543289492348 0.619412707041493 8
0.34297787658022105 0.7373639034074926 8
0.2535093428233677 0.4075988705399267 8
0.8276089891321786 0.05730888046435023 8
0.16145263393290044 0.9590109391614325 8
0.21345785003887363 0.5472169467112944 8
0.7574473323332829 0.42209447641147124 7
0.2087551820775697 0.7984134275408616 8
0.16111829423073665 0.002295933418844154 4
0.23226529542621221 0.47746406541497266 8
0.12435534037787321 0.48849370216144405 8
0.9287115333310111 0.3845639334134029 8
0.808224096982155 0.33333711360506735 8
0.6868006145956049 0.6392954984000706 8
0.9813494157876267 0.22200751559115128 8
0.30341979071782277 0.6907914734877905 8
0.6284592886264977 0.832840195499598 8
0.912229250708874 0.7536345598400365 8
0.8367462260092078 0.639750100601098 8
0.7131533428446343 0.1338263782860606 8
0.5065213212385558 0.5414323892609959 8
0.7053635403072304 0.86254381300056 8
0.8143866491127666 0.031186757108474406 8
0.9408770955254382 0.9170394956416711 8
