0.32284763123188875 0.41272167520955605 0
0.8859954715253388 0.018821450706278053 1
0.4349506065714225 0.7751380012869863 2
0.16423136797328297 0.6621821790438999 3
0.15759778817590153 0.47910319789963196 4
0.05777087531148806 0.24851157725111717 5
0.7604588543765193 0.6407315404678656 6
0.4662973320524296 0.4522226556149799 7
0.4561784961676435 0.7788504082473896 8
0.7618216565376569 0.4855239851756238 9
0.8916352132949315 0.31369908975227057 10
0.14489747394806474 0.08548326050213506 11
0.7091806985930356 0.6169093655923968 12
0.18224643290834452 0.5398996980520443 13
0.4043735154320931 0.30649420542902395 14
0.008914574483757765 0.5974155643343797 15
0.8741454002789436 0.25231012183391943 16
0.3513339740976421 0.5093556320632806 17
0.23442648060647087 0.4650375565164001 18
0.7672942330352334 0.3039270775451852 19
0.2878151395531787 0.5406508898912568 20
0.4587997171169913 0.5442562663824003 21
0.8552137371623786 0.34559322100884415 22
0.5433854663793081 0.8235215277216527 23
0.6735523070181696 0.6689757440197867 24
0.3737806831926265 0.5569782367775092 25
0.674384573467785 0.3173562316925168 26
0.6191683815692656 0.256442719419954 27
0.9996661897141652 0.16072453095918937 28
0.5999586341783634 0.5422006067800911 29
0.11206421377340736 0.48286885794018863 30
0.556983343201456 0.8927779461736363 31
0.2722372893150441 0.1212313852338639 32
0.4718295498776026 0.40860435653700544 33
0.9627469750399078 0.9591582143833761 34
0.4856261522183142 0.6036977254078669 35
0.25128979207536106 0.6544022124684421 36
0.33709971254589577 0.13177873964379894 37
0.9770913963147743 0.5169312597574308 38
0.2747902632286633 0.41409253178710903 39
0.7297653279527175 0.4228685572082388 40
0.493369542405768 0.17436594355917867 41
0.5112405418735483 0.1572803178833042 42
0.38637531251344037 0.791366211954567 43
0.9273989637279515 0.27127117585521976 44
0.8819949215398065 0.5532864852360201 45
0.3355716504873849 0.6593299789064352 46
0.9513609793369595 0.20963990032595492 47
0.4377147048568585 0.2643354567982804 48
0.8746856217358441 0.5050778786019194 49
