0.5599487855988807 0.20956225629304392 1
0.5053278641256951 0.27628590957733157 2
0.42059472440649026 0.03548550749297763 2
0.6275944990828114 0.15474773400401576 2
0.40678552830843895 0.23824480800620795 3
0.48240091944950414 0.41182173802288813 3
0.13331551922264206 0.7706348287130923 3
0.4111595983083166 0.10712130964072109 3
0.6822047184378411 0.8351080615120502 3
0.024180622339476043 0.6684284112212486 3
0.07348785935765278 0.3009449197298235 4
0.08949074426917769 0.7814635892510828 4
0.33601682077695394 0.7057947731393929 4
0.3783993787350446 0.8113007680199559 4
0.8609766196348845 0.9501026080127604 4
0.3932882948516606 0.5704001660654539 4
0.18282970896447204 0.2698831508832733 5
0.9070951535555748 0.48573620267097517 5
0.05631029960301148 0.47512233661067094 5
0.3765158882894257 0.7243719045025032 5
0.9514735308436977 0.4975267486757933 5
0.1665089826919961 0.18328038582376238 6
0.9338497157011347 0.49320722981560094 6
0.9447493885006769 0.3938256489257018 6
0.6307107548675652 0.5869410386261001 6
0.05417725707941601 0.14108383189538554 7
0.613627293787334 0.5358136719480627 7
0.9422287051048235 0.2202166461340147 0
0.7858204798575595 0.1677551026535552 0
0.775535068283378 0.057924897431115174 0
